matchid,venue,innings,striker,bowler,runs
598027,M Chinnaswamy Stadium,1,CH Gayle,AB Dinda,1
598027,M Chinnaswamy Stadium,1,TM Dilshan,AB Dinda,4
598027,M Chinnaswamy Stadium,1,CH Gayle,MR Marsh,28
598027,M Chinnaswamy Stadium,2,RV Uthappa,M Kartik,0
598027,M Chinnaswamy Stadium,2,AJ Finch,M Kartik,9
598027,M Chinnaswamy Stadium,2,Yuvraj Singh,M Kartik,0
598027,M Chinnaswamy Stadium,2,AJ Finch,RP Singh,9
598027,M Chinnaswamy Stadium,2,Yuvraj Singh,RP Singh,1
598027,M Chinnaswamy Stadium,2,Yuvraj Singh,R Rampaul,10
598027,M Chinnaswamy Stadium,2,AJ Finch,R Rampaul,0
598027,M Chinnaswamy Stadium,2,LJ Wright,R Rampaul,8
598027,M Chinnaswamy Stadium,2,Yuvraj Singh,JD Unadkat,5
598027,M Chinnaswamy Stadium,2,LJ Wright,JD Unadkat,0
598027,M Chinnaswamy Stadium,2,SPD Smith,JD Unadkat,1
598029,Eden Gardens,1,YK Pathan,Harbhajan Singh,20
598029,Eden Gardens,1,G Gambhir,Harbhajan Singh,6
598029,Eden Gardens,1,YK Pathan,MG Johnson,1
598029,Eden Gardens,1,JH Kallis,MG Johnson,3
598029,Eden Gardens,1,G Gambhir,MG Johnson,8
598029,Eden Gardens,1,JH Kallis,SL Malinga,14
598029,Eden Gardens,1,G Gambhir,SL Malinga,2
598029,Eden Gardens,1,G Gambhir,PP Ojha,6
598029,Eden Gardens,1,JH Kallis,PP Ojha,1
598029,Eden Gardens,2,DR Smith,L Balaji,11
598029,Eden Gardens,2,DR Smith,Iqbal Abdulla,15
598029,Eden Gardens,2,SR Tendulkar,L Balaji,1
598029,Eden Gardens,2,SR Tendulkar,Iqbal Abdulla,1
598029,Eden Gardens,2,DR Smith,SP Narine,1
598029,Eden Gardens,2,SR Tendulkar,SP Narine,0
598029,Eden Gardens,2,KD Karthik,SP Narine,1
598029,Eden Gardens,2,KD Karthik,SMSM Senanayake,5
598029,Eden Gardens,2,DR Smith,SMSM Senanayake,7
598030,"MA Chidambaram Stadium, Chepauk",1,Q de Kock,MM Sharma,4
598030,"MA Chidambaram Stadium, Chepauk",1,GH Vihari,MM Sharma,1
598030,"MA Chidambaram Stadium, Chepauk",1,S Dhawan,MM Sharma,11
598030,"MA Chidambaram Stadium, Chepauk",1,S Dhawan,JO Holder,18
598030,"MA Chidambaram Stadium, Chepauk",1,GH Vihari,JO Holder,1
598030,"MA Chidambaram Stadium, Chepauk",1,CL White,MM Sharma,0
598030,"MA Chidambaram Stadium, Chepauk",1,CL White,JO Holder,2
598030,"MA Chidambaram Stadium, Chepauk",1,A Mishra,MM Sharma,0
598030,"MA Chidambaram Stadium, Chepauk",1,S Dhawan,R Ashwin,2
598030,"MA Chidambaram Stadium, Chepauk",1,A Mishra,R Ashwin,1
598030,"MA Chidambaram Stadium, Chepauk",2,MEK Hussey,DJG Sammy,16
598030,"MA Chidambaram Stadium, Chepauk",2,M Vijay,DJG Sammy,3
598030,"MA Chidambaram Stadium, Chepauk",2,M Vijay,I Sharma,8
598030,"MA Chidambaram Stadium, Chepauk",2,MEK Hussey,I Sharma,5
598030,"MA Chidambaram Stadium, Chepauk",2,MEK Hussey,DW Steyn,6
598030,"MA Chidambaram Stadium, Chepauk",2,M Vijay,DW Steyn,4
598030,"MA Chidambaram Stadium, Chepauk",2,M Vijay,KV Sharma,2
598030,"MA Chidambaram Stadium, Chepauk",2,MEK Hussey,KV Sharma,2
598030,"MA Chidambaram Stadium, Chepauk",2,MEK Hussey,A Mishra,11
598030,"MA Chidambaram Stadium, Chepauk",2,M Vijay,A Mishra,1
598031,Eden Gardens,1,AC Gilchrist,L Balaji,2
598031,Eden Gardens,1,Mandeep Singh,L Balaji,13
598031,Eden Gardens,1,AC Gilchrist,SMSM Senanayake,17
598031,Eden Gardens,1,Mandeep Singh,SMSM Senanayake,3
598031,Eden Gardens,1,Mandeep Singh,SP Narine,10
598031,Eden Gardens,2,MS Bisla,P Kumar,9
598031,Eden Gardens,2,G Gambhir,P Kumar,8
598031,Eden Gardens,2,MS Bisla,Azhar Mahmood,8
598031,Eden Gardens,2,G Gambhir,Azhar Mahmood,0
598031,Eden Gardens,2,YK Pathan,Azhar Mahmood,0
598031,Eden Gardens,2,JH Kallis,Azhar Mahmood,9
598031,Eden Gardens,2,JH Kallis,P Kumar,2
598031,Eden Gardens,2,JH Kallis,BA Bhatt,9
598032,Sawai Mansingh Stadium,1,PA Reddy,A Chandila,2
598032,Sawai Mansingh Stadium,1,S Dhawan,A Chandila,0
598032,Sawai Mansingh Stadium,1,KC Sangakkara,JP Faulkner,4
598032,Sawai Mansingh Stadium,1,GH Vihari,JP Faulkner,2
598032,Sawai Mansingh Stadium,1,S Dhawan,JP Faulkner,0
598032,Sawai Mansingh Stadium,1,GH Vihari,A Chandila,1
598032,Sawai Mansingh Stadium,1,KV Sharma,A Chandila,6
598032,Sawai Mansingh Stadium,1,KV Sharma,JP Faulkner,0
598032,Sawai Mansingh Stadium,1,NLTC Perera,A Chandila,4
598032,Sawai Mansingh Stadium,1,DJG Sammy,A Chandila,0
598032,Sawai Mansingh Stadium,1,GH Vihari,SR Watson,1
598032,Sawai Mansingh Stadium,1,DJG Sammy,SR Watson,9
598032,Sawai Mansingh Stadium,2,R Dravid,DW Steyn,3
598032,Sawai Mansingh Stadium,2,AM Rahane,DW Steyn,0
598032,Sawai Mansingh Stadium,2,R Dravid,I Sharma,13
598032,Sawai Mansingh Stadium,2,AM Rahane,I Sharma,1
598032,Sawai Mansingh Stadium,2,SR Watson,DW Steyn,6
598032,Sawai Mansingh Stadium,2,R Dravid,NLTC Perera,1
598032,Sawai Mansingh Stadium,2,SR Watson,NLTC Perera,5
598032,Sawai Mansingh Stadium,2,SR Watson,I Sharma,1
598033,Wankhede Stadium,1,DR Smith,R Rampaul,1
598033,Wankhede Stadium,1,SR Tendulkar,R Rampaul,22
598033,Wankhede Stadium,1,DR Smith,RP Singh,6
598033,Wankhede Stadium,1,SR Tendulkar,RP Singh,1
598033,Wankhede Stadium,1,KD Karthik,RP Singh,1
598033,Wankhede Stadium,1,DR Smith,JD Unadkat,6
598033,Wankhede Stadium,1,KD Karthik,JD Unadkat,1
598033,Wankhede Stadium,1,DR Smith,R Vinay Kumar,14
598033,Wankhede Stadium,2,CH Gayle,MG Johnson,20
598033,Wankhede Stadium,2,TM Dilshan,MG Johnson,6
598033,Wankhede Stadium,2,CH Gayle,SL Malinga,1
598033,Wankhede Stadium,2,TM Dilshan,SL Malinga,7
598033,Wankhede Stadium,2,TM Dilshan,DS Kulkarni,1
598033,Wankhede Stadium,2,V Kohli,DS Kulkarni,0
598035,Shaheed Veer Narayan Singh International Stadium,1,DPMD Jayawardene,B Kumar,11
598035,Shaheed Veer Narayan Singh International Stadium,1,V Sehwag,B Kumar,14
598035,Shaheed Veer Narayan Singh International Stadium,1,DPMD Jayawardene,KW Richardson,6
598035,Shaheed Veer Narayan Singh International Stadium,1,V Sehwag,KW Richardson,2
598035,Shaheed Veer Narayan Singh International Stadium,1,DPMD Jayawardene,AB Dinda,0
598035,Shaheed Veer Narayan Singh International Stadium,1,UBT Chand,AB Dinda,4
598035,Shaheed Veer Narayan Singh International Stadium,1,UBT Chand,B Kumar,0
598035,Shaheed Veer Narayan Singh International Stadium,2,RV Uthappa,IK Pathan,0
598035,Shaheed Veer Narayan Singh International Stadium,2,AJ Finch,UT Yadav,7
598035,Shaheed Veer Narayan Singh International Stadium,2,RV Uthappa,UT Yadav,3
598035,Shaheed Veer Narayan Singh International Stadium,2,RV Uthappa,M Morkel,18
598035,Shaheed Veer Narayan Singh International Stadium,2,AJ Finch,M Morkel,2
598035,Shaheed Veer Narayan Singh International Stadium,2,AJ Finch,A Nehra,4
598035,Shaheed Veer Narayan Singh International Stadium,2,RV Uthappa,A Nehra,9
598034,"MA Chidambaram Stadium, Chepauk",1,WP Saha,YK Pathan,1
598034,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,YK Pathan,5
598034,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,Mohammed Shami,5
598034,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,L Balaji,14
598034,"MA Chidambaram Stadium, Chepauk",1,WP Saha,Mohammed Shami,15
598034,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,SP Narine,9
598034,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,JH Kallis,7
598034,"MA Chidambaram Stadium, Chepauk",1,WP Saha,JH Kallis,11
598034,"MA Chidambaram Stadium, Chepauk",2,MS Bisla,DP Nannes,13
598034,"MA Chidambaram Stadium, Chepauk",2,G Gambhir,DP Nannes,5
598034,"MA Chidambaram Stadium, Chepauk",2,MS Bisla,MM Sharma,13
598034,"MA Chidambaram Stadium, Chepauk",2,G Gambhir,MM Sharma,1
598034,"MA Chidambaram Stadium, Chepauk",2,G Gambhir,CH Morris,8
598034,"MA Chidambaram Stadium, Chepauk",2,BB McCullum,CH Morris,1
598034,"MA Chidambaram Stadium, Chepauk",2,BB McCullum,MM Sharma,5
598034,"MA Chidambaram Stadium, Chepauk",2,MS Bisla,CH Morris,17
598037,Wankhede Stadium,1,DR Smith,P Kumar,3
598037,Wankhede Stadium,1,SR Tendulkar,P Kumar,1
598037,Wankhede Stadium,1,SR Tendulkar,Azhar Mahmood,8
598037,Wankhede Stadium,1,KD Karthik,P Kumar,13
598037,Wankhede Stadium,1,KD Karthik,Azhar Mahmood,8
598037,Wankhede Stadium,1,DR Smith,Azhar Mahmood,3
598037,Wankhede Stadium,2,Mandeep Singh,MG Johnson,6
598037,Wankhede Stadium,2,SE Marsh,MG Johnson,4
598037,Wankhede Stadium,2,SE Marsh,SL Malinga,7
598037,Wankhede Stadium,2,Mandeep Singh,SL Malinga,4
598037,Wankhede Stadium,2,M Vohra,MG Johnson,1
598037,Wankhede Stadium,2,DJ Hussey,MG Johnson,1
598037,Wankhede Stadium,2,DJ Hussey,DS Kulkarni,22
598037,Wankhede Stadium,2,DJ Hussey,SL Malinga,9
598037,Wankhede Stadium,2,SE Marsh,DS Kulkarni,1
598036,Sawai Mansingh Stadium,1,A Mukund,A Chandila,1
598036,Sawai Mansingh Stadium,1,CH Gayle,A Chandila,12
598036,Sawai Mansingh Stadium,1,A Mukund,JP Faulkner,4
598036,Sawai Mansingh Stadium,1,CH Gayle,JP Faulkner,8
598036,Sawai Mansingh Stadium,1,CH Gayle,S Sreesanth,16
598036,Sawai Mansingh Stadium,1,A Mukund,S Sreesanth,1
598036,Sawai Mansingh Stadium,1,A Mukund,SR Watson,9
598036,Sawai Mansingh Stadium,1,CH Gayle,SR Watson,0
598036,Sawai Mansingh Stadium,1,V Kohli,JP Faulkner,2
598036,Sawai Mansingh Stadium,1,V Kohli,SR Watson,2
598036,Sawai Mansingh Stadium,2,R Dravid,R Rampaul,8
598036,Sawai Mansingh Stadium,2,AM Rahane,RP Singh,2
598036,Sawai Mansingh Stadium,2,R Dravid,RP Singh,11
598036,Sawai Mansingh Stadium,2,AM Rahane,R Rampaul,0
598036,Sawai Mansingh Stadium,2,SV Samson,R Vinay Kumar,20
598036,Sawai Mansingh Stadium,2,SV Samson,MC Henriques,3
598036,Sawai Mansingh Stadium,2,R Dravid,MC Henriques,1
598036,Sawai Mansingh Stadium,2,R Dravid,R Vinay Kumar,0
598038,Subrata Roy Sahara Stadium,1,MEK Hussey,R Sharma,5
598038,Subrata Roy Sahara Stadium,1,WP Saha,R Sharma,2
598038,Subrata Roy Sahara Stadium,1,WP Saha,B Kumar,1
598038,Subrata Roy Sahara Stadium,1,MEK Hussey,KW Richardson,0
598038,Subrata Roy Sahara Stadium,1,SK Raina,KW Richardson,6
598038,Subrata Roy Sahara Stadium,1,SK Raina,B Kumar,2
598038,Subrata Roy Sahara Stadium,1,WP Saha,KW Richardson,11
598038,Subrata Roy Sahara Stadium,1,SK Raina,R Sharma,1
598038,Subrata Roy Sahara Stadium,1,S Badrinath,R Sharma,1
598038,Subrata Roy Sahara Stadium,2,RV Uthappa,RA Jadeja,7
598038,Subrata Roy Sahara Stadium,2,AJ Finch,RA Jadeja,2
598038,Subrata Roy Sahara Stadium,2,AJ Finch,JA Morkel,11
598038,Subrata Roy Sahara Stadium,2,RV Uthappa,JA Morkel,1
598038,Subrata Roy Sahara Stadium,2,RV Uthappa,MM Sharma,1
598038,Subrata Roy Sahara Stadium,2,AJ Finch,MM Sharma,4
598038,Subrata Roy Sahara Stadium,2,TL Suman,MM Sharma,0
598038,Subrata Roy Sahara Stadium,2,RV Uthappa,CH Morris,1
598038,Subrata Roy Sahara Stadium,2,Yuvraj Singh,CH Morris,2
598038,Subrata Roy Sahara Stadium,2,SPD Smith,CH Morris,10
598038,Subrata Roy Sahara Stadium,2,Yuvraj Singh,MM Sharma,5
598038,Subrata Roy Sahara Stadium,2,SPD Smith,MM Sharma,1
598038,Subrata Roy Sahara Stadium,2,LJ Wright,MM Sharma,0
598038,Subrata Roy Sahara Stadium,2,LJ Wright,CH Morris,1
598040,Shaheed Veer Narayan Singh International Stadium,1,MS Bisla,IK Pathan,4
598040,Shaheed Veer Narayan Singh International Stadium,1,YK Pathan,IK Pathan,1
598040,Shaheed Veer Narayan Singh International Stadium,1,YK Pathan,A Nehra,11
598040,Shaheed Veer Narayan Singh International Stadium,1,MS Bisla,UT Yadav,1
598040,Shaheed Veer Narayan Singh International Stadium,1,JH Kallis,UT Yadav,10
598040,Shaheed Veer Narayan Singh International Stadium,1,YK Pathan,UT Yadav,0
598040,Shaheed Veer Narayan Singh International Stadium,1,JH Kallis,A Nehra,2
598040,Shaheed Veer Narayan Singh International Stadium,1,YK Pathan,M Morkel,8
598040,Shaheed Veer Narayan Singh International Stadium,1,JH Kallis,M Morkel,0
598040,Shaheed Veer Narayan Singh International Stadium,2,DPMD Jayawardene,B Lee,3
598040,Shaheed Veer Narayan Singh International Stadium,2,V Sehwag,B Lee,7
598040,Shaheed Veer Narayan Singh International Stadium,2,V Sehwag,L Balaji,6
598040,Shaheed Veer Narayan Singh International Stadium,2,DPMD Jayawardene,L Balaji,3
598040,Shaheed Veer Narayan Singh International Stadium,2,V Sehwag,JH Kallis,4
598040,Shaheed Veer Narayan Singh International Stadium,2,UBT Chand,JH Kallis,4
598040,Shaheed Veer Narayan Singh International Stadium,2,DA Warner,L Balaji,5
598040,Shaheed Veer Narayan Singh International Stadium,2,UBT Chand,L Balaji,0
598040,Shaheed Veer Narayan Singh International Stadium,2,DA Warner,SP Narine,1
598040,Shaheed Veer Narayan Singh International Stadium,2,UBT Chand,SP Narine,1
598039,"Rajiv Gandhi International Stadium, Uppal",1,DR Smith,KV Sharma,6
598039,"Rajiv Gandhi International Stadium, Uppal",1,SR Tendulkar,DW Steyn,15
598039,"Rajiv Gandhi International Stadium, Uppal",1,DR Smith,DW Steyn,1
598039,"Rajiv Gandhi International Stadium, Uppal",1,DR Smith,I Sharma,9
598039,"Rajiv Gandhi International Stadium, Uppal",1,SR Tendulkar,I Sharma,1
598039,"Rajiv Gandhi International Stadium, Uppal",1,KD Karthik,I Sharma,0
598039,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,I Sharma,0
598039,"Rajiv Gandhi International Stadium, Uppal",1,DR Smith,NLTC Perera,1
598039,"Rajiv Gandhi International Stadium, Uppal",1,RG Sharma,NLTC Perera,8
598039,"Rajiv Gandhi International Stadium, Uppal",2,PA Reddy,MG Johnson,6
598039,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,DS Kulkarni,9
598039,"Rajiv Gandhi International Stadium, Uppal",2,PA Reddy,DS Kulkarni,1
598039,"Rajiv Gandhi International Stadium, Uppal",2,KC Sangakkara,MG Johnson,2
598039,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,MG Johnson,1
598039,"Rajiv Gandhi International Stadium, Uppal",2,KC Sangakkara,Harbhajan Singh,10
598039,"Rajiv Gandhi International Stadium, Uppal",2,KC Sangakkara,SL Malinga,5
598039,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,SL Malinga,0
598039,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,Harbhajan Singh,2
598041,"MA Chidambaram Stadium, Chepauk",1,WP Saha,P Kumar,15
598041,"MA Chidambaram Stadium, Chepauk",1,WP Saha,DJ Hussey,3
598041,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,DJ Hussey,4
598041,"MA Chidambaram Stadium, Chepauk",1,MEK Hussey,P Awana,8
598041,"MA Chidambaram Stadium, Chepauk",1,WP Saha,P Awana,0
598041,"MA Chidambaram Stadium, Chepauk",1,SK Raina,DJ Hussey,5
598041,"MA Chidambaram Stadium, Chepauk",1,SK Raina,P Awana,1
598041,"MA Chidambaram Stadium, Chepauk",2,LA Pomersbach,JA Morkel,3
598041,"MA Chidambaram Stadium, Chepauk",2,Mandeep Singh,JA Morkel,9
598041,"MA Chidambaram Stadium, Chepauk",2,Mandeep Singh,MM Sharma,7
598041,"MA Chidambaram Stadium, Chepauk",2,LA Pomersbach,MM Sharma,4
598041,"MA Chidambaram Stadium, Chepauk",2,SE Marsh,JA Morkel,3
598041,"MA Chidambaram Stadium, Chepauk",2,SE Marsh,MM Sharma,10
598042,Subrata Roy Sahara Stadium,1,SS Tiwary,B Kumar,4
598042,Subrata Roy Sahara Stadium,1,CH Gayle,B Kumar,9
598042,Subrata Roy Sahara Stadium,1,SS Tiwary,BAW Mendis,2
598042,Subrata Roy Sahara Stadium,1,CH Gayle,BAW Mendis,2
598042,Subrata Roy Sahara Stadium,1,SS Tiwary,TL Suman,4
598042,Subrata Roy Sahara Stadium,1,CH Gayle,TL Suman,2
598042,Subrata Roy Sahara Stadium,1,CH Gayle,AD Mathews,2
598042,Subrata Roy Sahara Stadium,1,SS Tiwary,AD Mathews,5
598042,Subrata Roy Sahara Stadium,2,RV Uthappa,M Kartik,2
598042,Subrata Roy Sahara Stadium,2,AJ Finch,M Kartik,2
598042,Subrata Roy Sahara Stadium,2,AJ Finch,RP Singh,7
598042,Subrata Roy Sahara Stadium,2,RV Uthappa,RP Singh,4
598042,Subrata Roy Sahara Stadium,2,AJ Finch,MC Henriques,7
598042,Subrata Roy Sahara Stadium,2,RV Uthappa,MC Henriques,6
598042,Subrata Roy Sahara Stadium,2,TL Suman,MC Henriques,5
598042,Subrata Roy Sahara Stadium,2,TL Suman,RP Singh,2
598042,Subrata Roy Sahara Stadium,2,RV Uthappa,R Vinay Kumar,2
598042,Subrata Roy Sahara Stadium,2,TL Suman,R Vinay Kumar,2
598043,Eden Gardens,1,SR Watson,S Narwal,12
598043,Eden Gardens,1,AM Rahane,S Narwal,5
598043,Eden Gardens,1,SR Watson,SMSM Senanayake,11
598043,Eden Gardens,1,AM Rahane,SMSM Senanayake,1
598043,Eden Gardens,1,JP Faulkner,SMSM Senanayake,1
598043,Eden Gardens,1,SR Watson,Iqbal Abdulla,1
598043,Eden Gardens,1,JP Faulkner,Iqbal Abdulla,0
598043,Eden Gardens,1,SV Samson,Iqbal Abdulla,1
598043,Eden Gardens,1,SV Samson,SMSM Senanayake,2
598043,Eden Gardens,2,G Gambhir,AA Chavan,6
598043,Eden Gardens,2,MS Bisla,AA Chavan,12
598043,Eden Gardens,2,G Gambhir,JP Faulkner,7
598043,Eden Gardens,2,MS Bisla,JP Faulkner,5
598043,Eden Gardens,2,MS Bisla,SR Watson,14
598043,Eden Gardens,2,G Gambhir,SR Watson,1
598043,Eden Gardens,2,JH Kallis,SR Watson,3
598044,"Rajiv Gandhi International Stadium, Uppal",1,DPMD Jayawardene,DW Steyn,11
598044,"Rajiv Gandhi International Stadium, Uppal",1,V Sehwag,I Sharma,3
598044,"Rajiv Gandhi International Stadium, Uppal",1,V Sehwag,DW Steyn,1
598044,"Rajiv Gandhi International Stadium, Uppal",1,DPMD Jayawardene,I Sharma,0
598044,"Rajiv Gandhi International Stadium, Uppal",1,UBT Chand,I Sharma,8
598044,"Rajiv Gandhi International Stadium, Uppal",1,V Sehwag,NLTC Perera,3
598044,"Rajiv Gandhi International Stadium, Uppal",1,UBT Chand,NLTC Perera,0
598044,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,IK Pathan,1
598044,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,IK Pathan,5
598044,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,UT Yadav,12
598044,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,UT Yadav,6
598044,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,A Nehra,5
598044,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,A Nehra,3
598044,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,J Botha,3
598044,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,J Botha,0
598044,"Rajiv Gandhi International Stadium, Uppal",2,A Ashish Reddy,J Botha,0
598044,"Rajiv Gandhi International Stadium, Uppal",2,A Ashish Reddy,A Nehra,6
598046,Wankhede Stadium,1,DR Smith,RA Jadeja,3
598046,Wankhede Stadium,1,SR Tendulkar,RA Jadeja,1
598046,Wankhede Stadium,1,SR Tendulkar,MM Sharma,12
598046,Wankhede Stadium,1,DR Smith,CH Morris,8
598046,Wankhede Stadium,1,SR Tendulkar,CH Morris,4
598046,Wankhede Stadium,1,DR Smith,MM Sharma,4
598046,Wankhede Stadium,2,MEK Hussey,MG Johnson,6
598046,Wankhede Stadium,2,M Vijay,P Suyal,2
598046,Wankhede Stadium,2,MEK Hussey,P Suyal,11
598046,Wankhede Stadium,2,M Vijay,MG Johnson,0
598046,Wankhede Stadium,2,SK Raina,MG Johnson,0
598046,Wankhede Stadium,2,S Badrinath,MG Johnson,0
598046,Wankhede Stadium,2,DJ Bravo,MG Johnson,1
598046,Wankhede Stadium,2,DJ Bravo,P Suyal,8
598046,Wankhede Stadium,2,MEK Hussey,Harbhajan Singh,2
598046,Wankhede Stadium,2,R Ashwin,Harbhajan Singh,1
598046,Wankhede Stadium,2,R Ashwin,P Suyal,1
598047,Sawai Mansingh Stadium,1,RV Uthappa,A Chandila,12
598047,Sawai Mansingh Stadium,1,AJ Finch,A Chandila,11
598047,Sawai Mansingh Stadium,1,RV Uthappa,JP Faulkner,2
598047,Sawai Mansingh Stadium,1,AJ Finch,JP Faulkner,12
598047,Sawai Mansingh Stadium,1,RV Uthappa,SR Watson,13
598047,Sawai Mansingh Stadium,1,AJ Finch,KK Cooper,10
598047,Sawai Mansingh Stadium,1,RV Uthappa,KK Cooper,1
598047,Sawai Mansingh Stadium,2,R Dravid,B Kumar,17
598047,Sawai Mansingh Stadium,2,AM Rahane,K Upadhyay,19
598047,Sawai Mansingh Stadium,2,R Dravid,K Upadhyay,10
598047,Sawai Mansingh Stadium,2,AM Rahane,WD Parnell,2
598047,Sawai Mansingh Stadium,2,R Dravid,WD Parnell,5
598064,"Punjab Cricket Association Stadium, Mohali",1,CA Pujara,P Kumar,3
598064,"Punjab Cricket Association Stadium, Mohali",1,CH Gayle,P Kumar,7
598064,"Punjab Cricket Association Stadium, Mohali",1,CA Pujara,P Awana,1
598064,"Punjab Cricket Association Stadium, Mohali",1,CH Gayle,P Awana,7
598064,"Punjab Cricket Association Stadium, Mohali",1,CH Gayle,MS Gony,9
598064,"Punjab Cricket Association Stadium, Mohali",1,CA Pujara,MS Gony,13
598064,"Punjab Cricket Association Stadium, Mohali",1,CH Gayle,MG Neser,13
598064,"Punjab Cricket Association Stadium, Mohali",1,CA Pujara,MG Neser,5
598064,"Punjab Cricket Association Stadium, Mohali",2,Mandeep Singh,R Rampaul,6
598064,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,R Rampaul,1
598064,"Punjab Cricket Association Stadium, Mohali",2,SE Marsh,RP Singh,5
598064,"Punjab Cricket Association Stadium, Mohali",2,Mandeep Singh,RP Singh,1
598064,"Punjab Cricket Association Stadium, Mohali",2,Gurkeerat Singh,R Rampaul,0
598064,"Punjab Cricket Association Stadium, Mohali",2,Mandeep Singh,MC Henriques,5
598064,"Punjab Cricket Association Stadium, Mohali",2,Gurkeerat Singh,MC Henriques,12
598064,"Punjab Cricket Association Stadium, Mohali",2,Mandeep Singh,R Vinay Kumar,4
598064,"Punjab Cricket Association Stadium, Mohali",2,DJ Hussey,R Vinay Kumar,5
598064,"Punjab Cricket Association Stadium, Mohali",2,Gurkeerat Singh,R Vinay Kumar,1
598064,"Punjab Cricket Association Stadium, Mohali",2,DJ Hussey,MC Henriques,1
598049,Sawai Mansingh Stadium,1,DPMD Jayawardene,SW Tait,14
598049,Sawai Mansingh Stadium,1,V Sehwag,SW Tait,5
598049,Sawai Mansingh Stadium,1,V Sehwag,JP Faulkner,8
598049,Sawai Mansingh Stadium,1,CM Gautam,JP Faulkner,2
598049,Sawai Mansingh Stadium,1,DPMD Jayawardene,SR Watson,1
598049,Sawai Mansingh Stadium,1,CM Gautam,SR Watson,0
598049,Sawai Mansingh Stadium,1,DA Warner,SR Watson,0
598049,Sawai Mansingh Stadium,1,DPMD Jayawardene,JP Faulkner,1
598049,Sawai Mansingh Stadium,1,DA Warner,JP Faulkner,1
598049,Sawai Mansingh Stadium,1,DA Warner,SW Tait,9
598049,Sawai Mansingh Stadium,1,DA Warner,STR Binny,1
598049,Sawai Mansingh Stadium,1,DPMD Jayawardene,STR Binny,0
598049,Sawai Mansingh Stadium,2,R Dravid,S Kaul,11
598049,Sawai Mansingh Stadium,2,AM Rahane,UT Yadav,5
598049,Sawai Mansingh Stadium,2,R Dravid,UT Yadav,11
598049,Sawai Mansingh Stadium,2,AM Rahane,S Kaul,0
598049,Sawai Mansingh Stadium,2,AM Rahane,M Morkel,4
598049,Sawai Mansingh Stadium,2,R Dravid,M Morkel,5
598049,Sawai Mansingh Stadium,2,AM Rahane,AB Agarkar,5
598049,Sawai Mansingh Stadium,2,R Dravid,AB Agarkar,8
598050,Wankhede Stadium,1,DR Smith,L Balaji,4
598050,Wankhede Stadium,1,SR Tendulkar,R McLaren,21
598050,Wankhede Stadium,1,DR Smith,R McLaren,10
598050,Wankhede Stadium,1,SR Tendulkar,L Balaji,3
598050,Wankhede Stadium,1,DR Smith,SP Narine,3
598050,Wankhede Stadium,2,MS Bisla,MG Johnson,6
598050,Wankhede Stadium,2,G Gambhir,MG Johnson,0
598050,Wankhede Stadium,2,JH Kallis,MG Johnson,7
598050,Wankhede Stadium,2,JH Kallis,AN Ahmed,10
598050,Wankhede Stadium,2,JH Kallis,PP Ojha,2
598050,Wankhede Stadium,2,MS Bisla,PP Ojha,5
598050,Wankhede Stadium,2,JH Kallis,SL Malinga,1
598050,Wankhede Stadium,2,MS Bisla,SL Malinga,7
598051,"Rajiv Gandhi International Stadium, Uppal",1,MEK Hussey,DW Steyn,1
598051,"Rajiv Gandhi International Stadium, Uppal",1,M Vijay,I Sharma,19
598051,"Rajiv Gandhi International Stadium, Uppal",1,MEK Hussey,I Sharma,10
598051,"Rajiv Gandhi International Stadium, Uppal",1,M Vijay,DW Steyn,1
598051,"Rajiv Gandhi International Stadium, Uppal",1,M Vijay,NLTC Perera,9
598051,"Rajiv Gandhi International Stadium, Uppal",1,MEK Hussey,NLTC Perera,6
598051,"Rajiv Gandhi International Stadium, Uppal",1,SK Raina,NLTC Perera,4
598051,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,MM Sharma,15
598051,"Rajiv Gandhi International Stadium, Uppal",2,S Dhawan,JO Holder,3
598051,"Rajiv Gandhi International Stadium, Uppal",2,PA Patel,JO Holder,21
